Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR6456189	2019-01-01 00:16:55	2018-01-09 23:53:10	19808431	5942529300	19808431	300	2436		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456189/SRR6456189.sralite.1	SRX3546929	DME06100	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820993	SAMN08335107	simple	408170	human gut metagenome	K0000183							no					WHEALTHGENE CO., LTD.	SRA645384		public	26173C1855BF021402F2CBEC40678310	6CDA7FC24C74A52EE112501623FF44EB
SRR6456186	2019-01-01 00:16:55	2018-01-10 00:03:42	21666733	6500019900	21666733	300	2650		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456186/SRR6456186.sralite.1	SRX3546932	DME06101	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820996	SAMN08335108	simple	408170	human gut metagenome	K0000184							no					WHEALTHGENE CO., LTD.	SRA645384		public	C8AAB02C53290B62B35EC688BE1A5D45	DD5047F417417B88E50F145B226A40BC
SRR6456187	2019-01-01 00:16:55	2018-01-09 23:52:25	18887581	5666274300	18887581	300	2294		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456187/SRR6456187.sralite.1	SRX3546931	DME06103	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820995	SAMN08335109	simple	408170	human gut metagenome	K0000186							no					WHEALTHGENE CO., LTD.	SRA645384		public	80E0B23F44E4CBD675A97E3ED624AFE7	D3A8981399EF42DC4863DC8F9F88CA36
SRR6456194	2019-01-01 00:16:55	2018-01-09 23:53:17	18195306	5458591800	18195306	300	2218		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456194.sralite.1	SRX3546924	DME06105	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820988	SAMN08335110	simple	408170	human gut metagenome	K0000188							no					WHEALTHGENE CO., LTD.	SRA645384		public	DDAF11F8AB0400C3BF192A49F4E72DC3	2F4C6A2F36A8D74FF471304626FE6E69
SRR6456195	2019-01-01 00:16:55	2018-01-09 23:52:52	16575845	4972753500	16575845	300	2007		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456195/SRR6456195.sralite.1	SRX3546923	DME06106	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820987	SAMN08335111	simple	408170	human gut metagenome	K0000189							no					WHEALTHGENE CO., LTD.	SRA645384		public	B65065DD2AF44B1367220206A92B9BFA	B9BE63BF64E8368090D25295B37F3A51
SRR6456184	2019-01-01 00:16:55	2018-01-09 23:52:22	20720575	6216172500	20720575	300	2543		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456184/SRR6456184.sralite.1	SRX3546934	DME06107	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820997	SAMN08335112	simple	408170	human gut metagenome	K0000190							no					WHEALTHGENE CO., LTD.	SRA645384		public	E7CC705CA4DB9571703FE0C413AF02A3	47BCB6E15264E0880B3570ED4ADB54A8
SRR6456183	2019-01-01 00:16:55	2018-01-09 23:51:44	19296095	5788828500	19296095	300	2332		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456183.sralite.1	SRX3546935	DME06108	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820999	SAMN08335113	simple	408170	human gut metagenome	K0000191							no					WHEALTHGENE CO., LTD.	SRA645384		public	588EA1023FEC6208486F6B098C9828DF	1D8D3F3EACD5E6DEFB4CF6E944A2617E
SRR6456253	2019-01-01 00:16:54	2018-01-10 00:05:33	22294577	6688373100	22294577	300	2605		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456253/SRR6456253.sralite.1	SRX3546865	DME06053	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820930	SAMN08335052	simple	408170	human gut metagenome	K0000122							no					WHEALTHGENE CO., LTD.	SRA645384		public	B627CB736CCD9A9E952B54E61BA7B44E	2EF0D59F0AEA2699E817C7B055213CAA
SRR6456251	2019-01-01 00:16:54	2018-01-09 23:58:27	19021097	5706329100	19021097	300	2243		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456251/SRR6456251.sralite.1	SRX3546867	DME06055	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820932	SAMN08335054	simple	408170	human gut metagenome	K0000124							no					WHEALTHGENE CO., LTD.	SRA645384		public	A8775B371876E1451737B78FE474C472	7A922881F5204112E0AA2D1FE31D9BE6
SRR6456250	2019-01-01 00:16:54	2018-01-09 23:56:19	16547176	4964152800	16547176	300	2000		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456250/SRR6456250.sralite.1	SRX3546868	DME06056	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820933	SAMN08335055	simple	408170	human gut metagenome	K0000125							no					WHEALTHGENE CO., LTD.	SRA645384		public	6BF33BB88D1FB21CA87701CB00C8E0A1	30A5B7CA54B622527B60399DC0A69DC4
SRR6456249	2019-01-01 00:16:54	2018-01-09 23:57:34	19920194	5976058200	19920194	300	2375		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456249/SRR6456249.sralite.1	SRX3546869	DME06057	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820934	SAMN08335056	simple	408170	human gut metagenome	K0000126							no					WHEALTHGENE CO., LTD.	SRA645384		public	B6F1265D92C4214407467B6D14B440FF	D421E8055C1936CE48FD8852021F9B21
SRR6456248	2019-01-01 00:16:54	2018-01-09 23:58:45	17575045	5272513500	17575045	300	2132		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456248/SRR6456248.sralite.1	SRX3546870	DME06058	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820935	SAMN08335057	simple	408170	human gut metagenome	K0000127							no					WHEALTHGENE CO., LTD.	SRA645384		public	30E404CCF13353115E86D1CBB8A3F0BC	70BFB7C1A62A71782DA9786DCABCEB44
SRR6456247	2019-01-01 00:16:54	2018-01-09 23:58:08	18591503	5577450900	18591503	300	2209		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456247.sralite.1	SRX3546871	DME06059	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820936	SAMN08335058	simple	408170	human gut metagenome	K0000128							no					WHEALTHGENE CO., LTD.	SRA645384		public	3092F067E4768CF36CC83AF2C250E953	90AAD81014B8E84193A7D033C19ABFAD
SRR6456246	2019-01-01 00:16:54	2018-01-09 23:57:45	17645438	5293631400	17645438	300	2093		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456246/SRR6456246.sralite.1	SRX3546872	DME06060	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820937	SAMN08335059	simple	408170	human gut metagenome	K0000129							no					WHEALTHGENE CO., LTD.	SRA645384		public	AD7DC3EF6939AC1978F4845645D3CA32	6A470003E7C0D8E0E4F20F7EBB58DFF0
SRR6456255	2019-01-01 00:16:54	2018-01-10 00:12:31	19422374	5826712200	19422374	300	2329		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456255.sralite.1	SRX3546863	DME06061	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820928	SAMN08335060	simple	408170	human gut metagenome	K0000130							no					WHEALTHGENE CO., LTD.	SRA645384		public	B006F5C12AB44B56D27F5ADCFFF651AD	0DCB6562B53642F1B54089E5F9667FBB
SRR6456254	2019-01-01 00:16:54	2018-01-10 00:01:07	17436984	5231095200	17436984	300	2047		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456254.sralite.1	SRX3546864	DME06062	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820929	SAMN08335061	simple	408170	human gut metagenome	K0000131							no					WHEALTHGENE CO., LTD.	SRA645384		public	28EE9BFD40F109C34340321230DBCB8A	3D71AA251E8C86746C0A968322200B7D
SRR6456238	2019-01-01 00:16:55	2018-01-10 00:00:57	20931764	6279529200	20931764	300	2483		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456238/SRR6456238.sralite.1	SRX3546880	DME06063	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820945	SAMN08335062	simple	408170	human gut metagenome	K0000132							no					WHEALTHGENE CO., LTD.	SRA645384		public	5EF908A1ED2D7931655DFB18CE6849C1	9C5B0CE0934A36861A24B38E94B752FB
SRR6456236	2019-01-01 00:16:55	2018-01-09 23:55:42	17164882	5149464600	17164882	300	2008		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456236/SRR6456236.sralite.1	SRX3546882	DME06065	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820947	SAMN08335064	simple	408170	human gut metagenome	K0000134							no					WHEALTHGENE CO., LTD.	SRA645384		public	249054B8D76A137BC1C342353862D9DA	BB8EBCBA959262DF33BC806CDA77216B
SRR6456237	2019-01-01 00:16:55	2018-01-09 23:58:30	19538315	5861494500	19538315	300	2337		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456237/SRR6456237.sralite.1	SRX3546881	DME06112	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820946	SAMN08335065	simple	408170	human gut metagenome	K0000135							no					WHEALTHGENE CO., LTD.	SRA645384		public	0DDC83878CAA8DF0724127E87BD142FA	C456BA5CE5B330E4D9A403BC790E29D4
SRR6456242	2019-01-01 00:16:54	2018-01-09 23:56:44	19697839	5909351700	19697839	300	2362		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456242/SRR6456242.sralite.1	SRX3546876	DME06067	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820941	SAMN08335066	simple	408170	human gut metagenome	K0000136							no					WHEALTHGENE CO., LTD.	SRA645384		public	0B63F0DAE489BB35D331596945A22C0E	D857715B81B9B30D5BA32503838F9CFB
SRR6456243	2019-01-01 00:16:54	2018-01-09 23:58:40	21780786	6534235800	21780786	300	2588		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456243/SRR6456243.sralite.1	SRX3546875	DME06068	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820940	SAMN08335067	simple	408170	human gut metagenome	K0000137							no					WHEALTHGENE CO., LTD.	SRA645384		public	09EE78A391C39DC6E5DFF2CB8A7548A3	1F17F4CC63359588499BD0149CDA782A
SRR6456240	2019-01-01 00:16:54	2018-01-09 23:58:25	17897106	5369131800	17897106	300	2140		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456240/SRR6456240.sralite.1	SRX3546878	DME06113	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820943	SAMN08335068	simple	408170	human gut metagenome	K0000138							no					WHEALTHGENE CO., LTD.	SRA645384		public	F453DD24FF9E38E0DB1DB511802C3A25	B255A05BA041B049CA3E02787D65DE69
SRR6456241	2019-01-01 00:16:54	2018-01-09 23:55:42	16960069	5088020700	16960069	300	2033		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456241/SRR6456241.sralite.1	SRX3546877	DME06070	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820942	SAMN08335069	simple	408170	human gut metagenome	K0000139							no					WHEALTHGENE CO., LTD.	SRA645384		public	41878E45080B1DF20B9E9CA166CD15BF	72CB012E81D946B2507785DE8ACCE67B
SRR6456244	2019-01-01 00:16:54	2018-01-09 23:56:47	17911774	5373532200	17911774	300	2142		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456244.sralite.1	SRX3546874	DME06114	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820939	SAMN08335070	simple	408170	human gut metagenome	K0000140							no					WHEALTHGENE CO., LTD.	SRA645384		public	798BB9EB91AEFDD1303DF04CFB72FE60	F272CE85EE2C4854C21E80BB147AF011
SRR6456245	2019-01-01 00:16:54	2018-01-09 23:58:33	18330048	5499014400	18330048	300	2171		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456245/SRR6456245.sralite.1	SRX3546873	DME06072	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820938	SAMN08335071	simple	408170	human gut metagenome	K0000141							no					WHEALTHGENE CO., LTD.	SRA645384		public	459BE28530BBC26D8037186C198251FE	7F84742CDEA136C273DBE070EAF8A778
SRR6456233	2019-01-01 00:16:55	2018-01-10 00:11:22	25150422	7545126600	25150422	300	3002		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456233/SRR6456233.sralite.1	SRX3546885	DME06115	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820950	SAMN08335078	simple	408170	human gut metagenome	K0000148							no					WHEALTHGENE CO., LTD.	SRA645384		public	52C4F427DA5C70E8A965998E638F6E05	53FA408E0A85535244784977E275F12E
SRR6456235	2019-01-01 00:16:55	2018-01-09 23:58:22	19573310	5871993000	19573310	300	2334		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456235.sralite.1	SRX3546883	DME06079	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820948	SAMN08335080	simple	408170	human gut metagenome	K0000150							no					WHEALTHGENE CO., LTD.	SRA645384		public	D8EFB78DF6A7506E9112A921C604DE64	68D0F560484D1228BFC1155E852E0E64
SRR6456234	2019-01-01 00:16:55	2018-01-09 23:56:54	16848957	5054687100	16848957	300	2207		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456234/SRR6456234.sralite.1	SRX3546884	DME06719	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2820949	SAMN08335081	simple	408170	human gut metagenome	K0000151							no					WHEALTHGENE CO., LTD.	SRA645384		public	E542E3DF010ADB6AEA375FC4E81D7E6D	8073B92FC2BA61F0E2CBF959CAC701FD
SRR6456361	2019-01-01 00:16:56	2018-01-10 07:51:14	17545327	5263598100	17545327	300	2108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456361.sralite.1	SRX3547068	130	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821220	SAMN08335919	simple	408170	human gut metagenome	K0000201							no					WHEALTHGENE CO., LTD.	SRA645409		public	9575B0776211B8027C9E405D63E591DA	C21F86208C55EDF618B70D51ABBC7A06
SRR6456360	2019-01-01 00:16:56	2018-01-10 07:51:11	16884849	5065454700	16884849	300	2091		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456360/SRR6456360.sralite.1	SRX3547069	45	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821221	SAMN08335920	simple	408170	human gut metagenome	K0000202							no					WHEALTHGENE CO., LTD.	SRA645409		public	079BDBD3D09AEE2665AA268CE15D3670	E75269E1AC3CB53147128D21F362D10C
SRR6456359	2019-01-01 00:16:56	2018-01-10 07:51:31	17659460	5297838000	17659460	300	2176		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456359/SRR6456359.sralite.1	SRX3547070	90041281	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821223	SAMN08335921	simple	408170	human gut metagenome	K0000203							no					WHEALTHGENE CO., LTD.	SRA645409		public	15142EA6265BA73C08BC798C470BC169	B819C42EE8AAC095B1A2DDF0C82FFE06
SRR6456358	2019-01-01 00:16:56	2018-01-10 08:03:32	21646850	6494055000	21646850	300	2697		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456358.sralite.1	SRX3547071	90041315	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821222	SAMN08335922	simple	408170	human gut metagenome	K0000204							no					WHEALTHGENE CO., LTD.	SRA645409		public	87A47B765D0F25B0E9FDF765C0559B19	02ADF4B06BAE1770A38DCA9170BD1892
SRR6456365	2019-01-01 00:16:56	2018-01-10 07:53:09	23140456	6942136800	23140456	300	2844		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456365/SRR6456365.sralite.1	SRX3547064	90041316	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821216	SAMN08335923	simple	408170	human gut metagenome	K0000205							no					WHEALTHGENE CO., LTD.	SRA645409		public	4235102DF7379919AFAB516E980230CC	D69EBD062A69A4E7FFA810BFB2F9B676
SRR6456363	2019-01-01 00:16:56	2018-01-10 07:51:52	17561456	5268436800	17561456	300	2120		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456363/SRR6456363.sralite.1	SRX3547066	90041319	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821218	SAMN08335925	simple	408170	human gut metagenome	K0000207							no					WHEALTHGENE CO., LTD.	SRA645409		public	A8D691FFE55536C1FA0E05AB89102D26	5BDC038BB6D6AD1FAA5AFEDED669DE57
SRR6456362	2019-01-01 00:16:56	2018-01-10 07:51:10	18855724	5656717200	18855724	300	2401		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456362.sralite.1	SRX3547067	90041822	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821219	SAMN08335926	simple	408170	human gut metagenome	K0000208							no					WHEALTHGENE CO., LTD.	SRA645409		public	A792DAB1163D8E6834DB4EC86E74325C	876DC51010FD24E095982A668AFC75CF
SRR6456366	2019-01-01 00:16:56	2018-01-10 07:51:49	19668551	5900565300	19668551	300	2393		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456366/SRR6456366.sralite.1	SRX3547063	90041844	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821211	SAMN08335928	simple	408170	human gut metagenome	K0000210							no					WHEALTHGENE CO., LTD.	SRA645409		public	AD4AA084CF7E15674AA285B0BAEDBA22	B8DBEFE202B71E3A4D1AFCFBCECBA6F9
SRR6456371	2019-01-01 00:16:56	2018-01-10 08:02:02	19381722	5814516600	19381722	300	2296		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456371.sralite.1	SRX3547058	90041970	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821210	SAMN08335931	simple	408170	human gut metagenome	K0000213							no					WHEALTHGENE CO., LTD.	SRA645409		public	312CD16D10873A37BAB18D615B29EE77	D16D8710D63E5791872A4A5EF8060726
SRR6456370	2019-01-01 00:16:56	2018-01-10 07:52:45	18521078	5556323400	18521078	300	2187		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456370.sralite.1	SRX3547059	90041996	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821212	SAMN08335932	simple	408170	human gut metagenome	K0000214							no					WHEALTHGENE CO., LTD.	SRA645409		public	75E545E20D730E9BDEFE1CC5D1F810BA	C76ED299C9BDF3BE58C44C06268A0CEE
SRR6456373	2019-01-01 00:16:56	2018-01-10 07:53:22	18266217	5479865100	18266217	300	2327		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456373.sralite.1	SRX3547056	90042646	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821209	SAMN08335933	simple	408170	human gut metagenome	K0000215							no					WHEALTHGENE CO., LTD.	SRA645409		public	B2BC9B4AA002FD6A680BE252B9292E9A	69202F074D1F4F52486689031EF19F02
SRR6456372	2019-01-01 00:16:56	2018-01-10 07:51:52	18217553	5465265900	18217553	300	2125		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456372.sralite.1	SRX3547057	90042718	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821207	SAMN08335934	simple	408170	human gut metagenome	K0000216							no					WHEALTHGENE CO., LTD.	SRA645409		public	668F06BAFE0AB70EDAF11A82FE1B3BB3	0DE615D6A24EE254F8D3474F4153269B
SRR6456375	2019-01-01 00:16:56	2018-01-10 07:59:02	16009544	4802863200	16009544	300	1965		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456375.sralite.1	SRX3547054	90042722	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821206	SAMN08335935	simple	408170	human gut metagenome	K0000217							no					WHEALTHGENE CO., LTD.	SRA645409		public	9ED1A0DF0462C50A7037A6A0702D957E	0465B7AEA74A2A6BDEB7DFA2E58F3D5C
SRR6456374	2019-01-01 00:16:56	2018-01-10 07:50:06	14356699	4307009700	14356699	300	1764		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/456/SRR6456374/SRR6456374.sralite.1	SRX3547055	90042813	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821208	SAMN08335936	simple	408170	human gut metagenome	K0000218							no					WHEALTHGENE CO., LTD.	SRA645409		public	E5CB05E5887ED337C7CB3647607EF012	B40145A54439918E220D0815ABC737B1
SRR6456377	2019-01-01 00:16:56	2018-01-10 07:53:58	16442111	4932633300	16442111	300	2019		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456377.sralite.1	SRX3547052	90042913	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821204	SAMN08335937	simple	408170	human gut metagenome	K0000219							no					WHEALTHGENE CO., LTD.	SRA645409		public	6A0024822F758E3A3DC7E74627BDC6A3	0A5334A54676FFEF8D137F8B7E9338DB
SRR6456376	2019-01-01 00:16:56	2018-01-10 07:53:26	20508511	6152553300	20508511	300	2472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456376.sralite.1	SRX3547053	90042998	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821205	SAMN08335938	simple	408170	human gut metagenome	K0000220							no					WHEALTHGENE CO., LTD.	SRA645409		public	10CAF0CCFE2074AD12C29A041240125F	C0E2C0FF9EF82534A0B81E49DE94929F
SRR6456355	2019-01-01 00:16:56	2018-01-10 07:50:15	16541693	4962507900	16541693	300	2136		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/456/SRR6456355.sralite.1	SRX3547074	90043597	WGS	size fractionation	METAGENOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP128485	PRJNA429097		429097	SRS2821228	SAMN08335940	simple	408170	human gut metagenome	K0000222							no					WHEALTHGENE CO., LTD.	SRA645409		public	9255ADFE843C7C4A2230D077F44E3561	63271081225D3F645528B2688237FA6A
